,Platform MC Low Pressure / Low-Low Pressure  System Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time,Low-Low Pressure Wells,,,,Low Pressure Wells,,,,,,,,,,,,,,,,Low Pressure Sep,Low-Low P Manifold m/f,BT,Pump-107,,Pump-108,,Pump-109,,El. QPLX pump,,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,295A,,286A,,278 Short String,,296 Long String,,294A,,206B,,202,,297 Long String,,312E,,209B,,,Pr Low-Low  Manifold line,PP Suc Pr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,WHTP,DSP,Pr,,,Dis-Pr,RPM,Dis-Pr,RPM,Dis-Pr,RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar,,Bar,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,13,3,25,3,20,7.5,26,8,17.5,7.5,26.5,7.5,22,7.5,23,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,11,3,21.5,3,14.5,7.5,25.5,7.5,18,7.5,26,8,22.5,7.5,24,7.5,,,26,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,11,3,29.5,3,20,7.5,25,7.5,18.5,7.5,26,8,22,7.5,23.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,14,3,17.5,3,22,7.5,25.5,7.5,18.5,7.5,26.5,8,22,7.5,23,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,12,3,26.5,3,20,7.5,25,7.5,17.5,7.5,26.5,8,22,7.5,25,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,12.5,3,11,3,24,7.5,25.5,7.5,18,7.5,26.5,7.5,22,7.5,27,8,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,9.5,3,20,3,23,7.5,27,7.5,17.5,7.5,28,7.5,22,7.5,26.5,8,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,12.5,3,25.5,3,18.5,7.5,23.5,7.5,18,7.5,23,7.5,22,7.5,23.5,8,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,8.5,3,11.5,3,17.5,7.5,27,7.5,17.5,7.5,27,7.5,22,7.5,26,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Aug-00,0:00,9.5,3,15.5,3,27,7.5,24.5,7.5,17.5,7.5,27.5,7.5,22,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,9.5,3,14,3,14.5,7.5,25.5,7.5,17.5,7.5,23.5,7.5,22.5,7.5,25.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10,3,8.5,3,21,7.5,25.5,7.5,17.5,7.5,26,7.5,22.5,7.5,26,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,9.5,3,14,3,15.5,7.5,24,8,18.5,7.5,26.5,7.5,22.5,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10,3,20,3,21.5,7.5,24.5,8,17.5,7.5,25.5,7.5,22,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10.5,3,15,3,21,7.5,23.5,8,18,7.5,26.5,7.5,22,7.5,22.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,16.5,3,20,7.5,27,8,18.5,7.5,26.5,7.5,22,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,11.5,3,31,3,17,7.5,25.5,7.5,18.5,7.5,26.5,7.5,22,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10.5,3,21,3,25.5,7.5,24.5,7.5,17.5,7.5,28,7.5,22,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,11,3,26,3,25.5,7.5,23.5,7.5,18.5,7.5,26,7.5,22.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10,3,28,3,18.5,7.5,26.5,7.5,18,7.5,26.5,7.5,22.5,7.5,25.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10,3,28.5,3,21,7.5,25.5,7.5,18,7.5,28.5,7.5,22.5,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Aug-00,0:00,10,3,27,3,25,7.5,25,7.5,19,7.5,32,7.5,22.5,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10,3,28,3,24.5,7.5,24,7.5,19,7.5,26,7.5,22.5,7.5,24,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,11,3,27,3,25,7.5,25.5,7.5,17.5,7.5,26,7.5,22,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10.5,3,28.5,3,27.5,7.5,25.5,7.5,17.5,7.5,26,7.5,22.5,7.5,23.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10,3,24,3,22,7.5,22.5,7.5,18.5,7.5,29,7.5,22.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,9.5,3,22.5,3,21.5,7.5,25,7.5,17.5,7.5,29.5,7.5,22.5,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,25,3,16.5,7.5,24.5,7.5,18,7.5,25,7.5,22,7.5,25.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,11.5,3,29,3,16,7.5,25,7.5,18,7.5,27.5,7.5,22.5,7.5,26,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,12,3,25.5,3,20,8,25.5,7.5,18.5,7.5,26,7.5,22.5,7.5,22.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10,3,21,3,22,8,24,7.5,18.5,7.5,27.5,7.5,22,7.5,25,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,9.5,3,30,3,22.5,8,25,7.5,17.5,7.5,24,7.5,22.5,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,9.5,3,28,3,21.5,7.5,26,7.5,18,7.5,24,7.5,22.5,7.5,23.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Aug-00,0:00,11,3,28.5,3,17.5,7.5,23.5,7.5,17.5,7.5,24,7.5,22.5,7.5,22.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10,3,27.5,3,23.5,7.5,24.5,8,17.5,7.5,24,7.5,22.5,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,9.5,3,30,3,23.5,7.5,24.5,8,17.5,7.5,24,7.5,23,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,23.5,3,20.5,7.5,25.5,8,18.5,7.5,24,7.5,23,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,24.5,3,24.5,7.5,23,7.5,17.5,8,27.5,7.5,22,7.5,23,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,9.5,3,19,3,22.5,7.5,25,7.5,18.5,8,26,7.5,22,7.5,23.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,21,3,21,7.5,24.5,7.5,18,8,25.5,7.5,22.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10,3,16,3,24.5,7.5,27,7.5,18.5,8,22.5,7.5,22.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10.5,3,15.5,3,20,7.5,26.5,7.5,18.5,7.5,27,7.5,23,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,11.5,3,14.5,3,28,7.5,28.5,7.5,18.5,7.5,26.5,7.5,22.5,7.5,23.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10,3,14.5,3,24.5,7.5,23,7.5,19,7.5,26.5,7.5,23,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,9.5,3,25.5,3,19.5,7.5,25.5,7.5,18,7.5,26.5,7.5,22.5,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Aug-00,0:00,10,3,30.5,3,28,7.5,26.5,7.5,18,7.5,26.5,7.5,22,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10.5,3,27.5,3.5,27.5,7.5,26.5,7.5,18,7.5,26.5,7.5,23,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,Platform 286A 01:00 -07:00 routine test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10,3,17.5,3.5,19.5,7.5,26.5,7.5,18.5,7.5,26.5,7.5,22.5,7.5,25.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,14,3.5,29,7.5,25.5,7.5,18,7.5,26.5,7.5,22,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,18,3,15,7.5,23.5,7.5,18.5,7.5,27,7.5,22.5,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,11,3,29,3,27,7.5,25.5,7.5,18,7.5,25.5,7.5,21.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,11,3,13,7.5,23.5,7.5,18.5,7.5,25.5,7.5,22.5,7.5,23.5,8,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,Platform 297-Long String 01:00-07:00 Rate test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,10.5,3,9,3,28,7.5,25.5,7.5,18.5,7.5,26.5,7.5,22.5,7.5,26,8,,,27.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,11,3,19,3,21,7.5,25,7.5,18.5,7.5,26.5,7.5,22.5,7.5,23,8,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,11,3,21,3,25,7.5,23,7.5,19.5,7.5,28,7.5,22.5,7.5,23.5,8,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10.5,3,25,3,22,7.5,24,7.5,18,7.5,28,7.5,20,7.5,25,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10,3,13.5,3,23.5,7.5,24.5,7.5,18,7.5,26.5,7.5,22,7.5,23.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-Aug-00,0:00,11,3,19,3,29.5,7.5,23,7.5,18,7.5,26.5,7.5,23,7.5,25.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10,3,18,3,17,7.5,25,8,17,7.5,26.5,7.5,22.5,7.5,24,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,Platform 296-Long String 01:00-07:00 post GL optimization rate test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10,3,18,3,28,7.5,26,8,18.5,7.5,26.5,7.5,22,7.5,25,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,28.5,3,25.5,7.5,23.5,8,17.5,7.5,27.5,7.5,21.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,11,3,20.5,3,31.5,7.5,26,8,19,7.5,25,7.5,23,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,10.5,3,13.5,3,11.5,7.5,24.5,8,18,7.5,25.5,7.5,23,7.5,25.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,10.5,3,10,3,36.5,7.5,24.5,8,18,7.5,24.5,7.5,22.5,7.5,24,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,11,3,10,3,10,7.5,25.5,7.5,18.5,7.5,26.5,7.5,22.5,7.5,24.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,10.5,3,12,3,22.5,7.5,24.5,7.5,18.5,7.5,25.5,7.5,22.5,7.5,22.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,10.5,3,14,3,10,7.5,24,7.5,18.5,7.5,27.5,7.5,22.5,7.5,21.5,7.5,,,27,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,10,3,14,3,34,7.5,26,7.5,17.5,7.5,27,7.5,22.5,7.5,23.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,10.5,3,25,3,8,7.5,25.5,7.5,17,7.5,27,7.5,22.5,7.5,21.5,7.5,,,26,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Aug-00,0:00,10,3,24,3,24,7.5,25.5,7.5,18,7.5,28.5,7.5,22.5,7.5,26,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,10,3,28.5,3,41,7.5,25.5,7.5,18,7.5,23,7.5,22,7.5,25,7.5,,,26,7.5,6.5,2.5,2,,,,,,,RUN,,Platform 297-Long String 01:00-07:00 post bean up choke test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,10.5,3,16,3,26,7.5,24,7.5,18.5,7.5,29,7.5,22,7.5,22,8,,,26,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,10,3,18.5,3,23.5,7.5,24.5,7.5,18.5,7.5,29.5,7.5,22.5,7.5,25,8,,,26,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,10.5,3,25.5,3,27,7.5,27,7.5,18.5,7.5,27.5,7.5,22,7.5,24.5,7.5,,,26.5,7.5,6.5,2.5,2,,,,,,,RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
